Exch,Exchange Segment,Symbol,Token,Instrument Type,Instrument Name,Formatted Ins Name,Lot Size,Tick Size,Trading Symbol
BSE,bse_cm,HSCL41225,730714,D,HSCL-04-03-26-CP,HSCL41225,1,0.01,HSCL41225
BSE,bse_cm,UCL51225,730715,D,UCL-3-6-26-CP,UCL51225,1,0.01,UCL51225
BSE,bse_cm,KIL81225,730716,D,KIL-6-3-26-CP,KIL81225,1,0.01,KIL81225
BSE,bse_cm,SBI051225,730717,D,SBICAPSL-06-03-26-CP,SBI051225,1,0.01,SBI051225
BSE,bse_cm,MAF081225,730718,D,MAF-9-3-26-CP,MAF081225,1,0.01,MAF081225
BSE,bse_cm,NWF051225,730719,D,NWF-5-3-26-CP,NWF051225,1,0.01,NWF051225
BSE,bse_cm,FFSL81225,730720,D,FFSL-9-3-26-CP,FFSL81225,1,0.01,FFSL81225
BSE,bse_cm,RRVL81225,730721,D,RRVL-9-3-26-CP,RRVL81225,1,0.01,RRVL81225
BSE,bse_cm,SL91225,730722,D,SL-10-3-26-CP,SL91225,1,0.01,SL91225
BSE,bse_cm,TSL081225,730723,D,TSL-6-3-26-CP,TSL081225,1,0.01,TSL081225
BSE,bse_cm,NWFL081225,730724,D,NWFL-9-3-26-CP,NWFL081225,1,0.01,NWFL081225
BSE,bse_cm,UCL91225,730725,D,UCL-16-3-26-CP,UCL91225,1,0.01,UCL91225
BSE,bse_cm,SSL91225,730726,D,SSL-10-3-26-CP,SSL91225,1,0.01,SSL91225
BSE,bse_cm,NMIL101225,730727,D,NMIL-11-3-26-CP,NMIL101225,1,0.01,NMIL101225
BSE,bse_cm,TCL91225,730728,D,TCL-9-3-26-CP,TCL91225,1,0.01,TCL91225
BSE,bse_cm,DFP091225,730729,D,DFP-10-3-26-CP,DFP091225,1,0.01,DFP091225
BSE,bse_cm,TPC101225,730730,D,TPC-11-3-26-CP,TPC101225,1,0.01,TPC101225
BSE,bse_cm,BGHP101225,730731,D,BGHPL-11-03-26-CP,BGHP101225,1,0.01,BGHP101225
BSE,bse_cm,JBCP101225,730732,D,JBCIPL-11-03-26-CP,JBCP101225,1,0.01,JBCP101225
BSE,bse_cm,JBCP091225,730733,D,JBCPL-10-3-26-CP,JBCP091225,1,0.01,JBCP091225
BSE,bse_cm,ABHF091225,730734,D,ABHFL-10-3-26-CP,ABHF091225,1,0.01,ABHF091225
BSE,bse_cm,IFSL091225,730735,D,IFSL-8-6-26-CP,IFSL091225,1,0.01,IFSL091225
BSE,bse_cm,MACM091225,730736,D,MACMPL-10-3-26-CP,MACM091225,1,0.01,MACM091225
BSE,bse_cm,BFSL091225,730737,D,BFSL-10-3-26-CP,BFSL091225,1,0.01,BFSL091225
BSE,bse_cm,KMPL101225,730738,D,KMPL-24-11-26-CP,KMPL101225,1,0.01,KMPL101225
BSE,bse_cm,KMP101225,730739,D,KMPL-9-12-26-CP,KMP101225,1,0.01,KMP101225
BSE,bse_cm,PIA101225,730740,D,PIA-11-3-26-CP,PIA101225,1,0.01,PIA101225
BSE,bse_cm,DCL101225,730741,D,DCL-9-3-26-CP,DCL101225,1,0.01,DCL101225
BSE,bse_cm,NMI111225,730742,D,NMI-12-3-26-CP,NMI111225,1,0.01,NMI111225
BSE,bse_cm,GIL111225,730743,D,GIL-11-3-26-CP,GIL111225,1,0.01,GIL111225
BSE,bse_cm,TRIL101225,730744,D,TRIL-10-3-26-CP,TRIL101225,1,0.01,TRIL101225
BSE,bse_cm,MLDL101225,730745,D,MLDL-6-3-26-CP,MLDL101225,1,0.01,MLDL101225
BSE,bse_cm,DSPF101225,730746,D,DSPF-11-3-26-CP,DSPF101225,1,0.01,DSPF101225
BSE,bse_cm,ABHF101225,730747,D,ABHFL-11-3-26-CP,ABHF101225,1,0.01,ABHF101225
BSE,bse_cm,BFSL101225,730748,D,BFSL-9-1-26-CP,BFSL101225,1,0.01,BFSL101225
BSE,bse_cm,BFS101225A,730749,D,BFSL-5-1-26-CP,BFS101225A,1,0.01,BFS101225A
BSE,bse_cm,BFS101225,730750,D,BFSL-11-3-26-CP,BFS101225,1,0.01,BFS101225
BSE,bse_cm,THDC101225,730751,D,THDCL-11-3-26-CP,THDC101225,1,0.01,THDC101225
BSE,bse_cm,SSL111225,730752,D,SSL-12-3-26-CP,SSL111225,1,0.01,SSL111225
BSE,bse_cm,MRHF121225,730753,D,MRHF-11-12-26-CP,MRHF121225,1,0.01,MRHF121225
BSE,bse_cm,NMIL12125,730754,D,NMIL-13-3-26-CP,NMIL12125,1,0.01,NMIL12125
BSE,bse_cm,TCL111225,730755,D,TCL-11-3-26-CP,TCL111225,1,0.01,TCL111225
BSE,bse_cm,GIL121225,730756,D,GIL-12-3-26-CP,GIL121225,1,0.01,GIL121225
BSE,bse_cm,IHPL121225,730757,D,IHPL-13-3-26-CP,IHPL121225,1,0.01,IHPL121225
BSE,bse_cm,SCSL121225,730758,D,SCSL-11-12-26-CP,SCSL121225,1,0.01,SCSL121225
BSE,bse_cm,BFL111225,730759,D,BFL-12-3-26-CP,BFL111225,1,0.01,BFL111225
BSE,bse_cm,BFSL111225,730760,D,BFSL-12-3-26-CP,BFSL111225,1,0.01,BFSL111225
BSE,bse_cm,BFSL121225,730761,D,BFSL-13-3-26-CP,BFSL121225,1,0.01,BFSL121225
BSE,bse_cm,PIIC121225,730762,D,PIICL-13-3-26-CP,PIIC121225,1,0.01,PIIC121225
BSE,bse_cm,KSL111225,730763,D,KSL-11-6-26-CP,KSL111225,1,0.01,KSL111225
BSE,bse_cm,AFL121225,730764,D,AFL-8-1-26-CP,AFL121225,1,0.01,AFL121225
BSE,bse_cm,SBI121225,730765,D,SBICAPSL-13-03-26-CP,SBI121225,1,0.01,SBI121225
BSE,bse_cm,MFL121225,730766,D,MFL-10-3-26-CP,MFL121225,1,0.01,MFL121225
BSE,bse_cm,PFL121225,730767,D,PFL-13-03-26-CP,PFL121225,1,0.01,PFL121225
BSE,bse_cm,TRIL121225,730768,D,TRIL-13-3-26-CP,TRIL121225,1,0.01,TRIL121225
BSE,bse_cm,OWL12125,730769,D,OWL-10-3-26-CP,OWL12125,1,0.01,OWL12125
BSE,bse_cm,MCSL121225,730770,D,MCSL-10-3-26-CP,MCSL121225,1,0.01,MCSL121225
BSE,bse_cm,PIIC151225,730771,D,PIICL-16-3-26-CP,PIIC151225,1,0.01,PIIC151225
BSE,bse_cm,KMIL151225,730772,D,KMIL-11-12-26-CP,KMIL151225,1,0.01,KMIL151225
BSE,bse_cm,SL151225,730773,D,SL-16-3-26-CP,SL151225,1,0.01,SL151225
BSE,bse_cm,MLDL121225,730774,D,MLDL-13-3-26-CP,MLDL121225,1,0.01,MLDL121225
BSE,bse_cm,MAFS151225,730775,D,MAFSIPL-16-03-26-CP,MAFS151225,1,0.01,MAFS151225
BSE,bse_cm,IFPL151225,730776,D,IFPL-16-03-26-CP,IFPL151225,1,0.01,IFPL151225
BSE,bse_cm,IFP151225,730777,D,IFPL-14-12-26-CP,IFP151225,1,0.01,IFP151225
BSE,bse_cm,DFPL151225,730778,D,DFPL-13-3-26-CP,DFPL151225,1,0.01,DFPL151225
BSE,bse_cm,SSL151225,730779,D,SSL-16-3-26-CP,SSL151225,1,0.01,SSL151225
BSE,bse_cm,BFSL151225,730780,D,BFSL-31-12-25-CP,BFSL151225,1,0.01,BFSL151225
BSE,bse_cm,BFS151225,730781,D,BFSL-16-06-26-CP,BFS151225,1,0.01,BFS151225
BSE,bse_cm,JKCL161225,730782,D,JKCL-13-2-26-CP,JKCL161225,1,0.01,JKCL161225
BSE,bse_cm,KECIL16325,730783,D,KECIL-16-03-26-CP,KECIL16325,1,0.01,KECIL16325
BSE,bse_cm,VIT151225,730784,D,VIT-5-6-26-CP,VIT151225,1,0.01,VIT151225
BSE,bse_cm,SBI161225,730785,D,SBICAPSL-17-03-26-CP,SBI161225,1,0.01,SBI161225
BSE,bse_cm,NFL161225,730786,D,NFL-15-6-26-CP,NFL161225,1,0.01,NFL161225
BSE,bse_cm,NACL161225,730787,D,NACL-16-3-26-CP,NACL161225,1,0.01,NACL161225
BSE,bse_cm,NAC161225,730788,D,NAC-17-3-26-CP,NAC161225,1,0.01,NAC161225
BSE,bse_cm,MCSL161225,730789,D,MCSL-11-3-26-CP,MCSL161225,1,0.01,MCSL161225
BSE,bse_cm,VCL161225,730790,D,VCL-25-6-26-,VCL161225,1,0.01,VCL161225
BSE,bse_cm,JBC171225,730791,D,JBC-18-3-26-CP,JBC171225,1,0.01,JBC171225
BSE,bse_cm,BFSL161225,730792,D,BFSL-06-01-26-CP,BFSL161225,1,0.01,BFSL161225
BSE,bse_cm,BFS161225,730793,D,BFSL-17-03-26-CP,BFS161225,1,0.01,BFS161225
BSE,bse_cm,CGCL171225,730794,D,CGCL-30-04-26-CP,CGCL171225,1,0.01,CGCL171225
BSE,bse_cm,SBI171225,730795,D,SBICAPSL-18-03-26-CP,SBI171225,1,0.01,SBI171225
BSE,bse_cm,NCSL171225,730796,D,NCSL-18-3-26-CP,NCSL171225,1,0.01,NCSL171225
BSE,bse_cm,AFL171225,730797,D,AFL-23-10-26-CP,AFL171225,1,0.01,AFL171225
BSE,bse_cm,BFSL171225,730798,D,BFSL-18-3-26-CP,BFSL171225,1,0.01,BFSL171225
BSE,bse_cm,BFS171225,730799,D,BFS-15-1-26-CP,BFS171225,1,0.01,BFS171225
BSE,bse_cm,DFPL171225,730800,D,DFPL-18-3-26-CP,DFPL171225,1,0.01,DFPL171225
BSE,bse_cm,BIL181225,730801,D,BIL-13-3-26-CP,BIL181225,1,0.01,BIL181225
BSE,bse_cm,LTMR171225,730802,D,LTMR-23-1-26-CP,LTMR171225,1,0.01,LTMR171225
BSE,bse_cm,THDC171225,730803,D,THDC-18-3-26-CP,THDC171225,1,0.01,THDC171225
BSE,bse_cm,ECLF171225,730804,D,ECLFL-25-06-26-CP,ECLF171225,1,0.01,ECLF171225
BSE,bse_cm,AFSL171225,730805,D,AFSL-12-6-26-CP,AFSL171225,1,0.01,AFSL171225
BSE,bse_cm,JBCP181225,730806,D,JBCIPL-19-03-26-CP,JBCP181225,1,0.01,JBCP181225
BSE,bse_cm,OPL171225,730807,D,360OPL-18-3-26-CP,OPL171225,1,0.01,OPL171225
BSE,bse_cm,OFSL171225,730808,D,OFSL-15-06-26-CP,OFSL171225,1,0.01,OFSL171225
BSE,bse_cm,CHL171225,730809,D,CHL-17-3-26-CP,CHL171225,1,0.01,CHL171225
BSE,bse_cm,IFPL181225,730810,D,IFPL-18-03-26-CP,IFPL181225,1,0.01,IFPL181225
BSE,bse_cm,NFL181225,730811,D,NFL-17-07-26-CP,NFL181225,1,0.01,NFL181225
BSE,bse_cm,MFL181225,730812,D,MFL-16-12-26-CP,MFL181225,1,0.01,MFL181225
BSE,bse_cm,CGCL191225,730813,D,CGCL-18-6-26-CP,CGCL191225,1,0.01,CGCL191225
BSE,bse_cm,RRVL181225,730814,D,RRVL-18-3-26-CP,RRVL181225,1,0.01,RRVL181225
BSE,bse_cm,FFSL181225,730815,D,FFSL-18-3-26-CP,FFSL181225,1,0.01,FFSL181225
BSE,bse_cm,NACL191225,730816,D,NACL-19-3-26-CP,NACL191225,1,0.01,NACL191225
BSE,bse_cm,JBC191225,730817,D,JBC-20-3-26-CP,JBC191225,1,0.01,JBC191225
BSE,bse_cm,RL191225,730818,D,RL-19-3-26-CP,RL191225,1,0.01,RL191225
BSE,bse_cm,SBI191225,730819,D,SBICAPSL-20-03-26-CP,SBI191225,1,0.01,SBI191225
BSE,bse_cm,RJIL181225,730820,D,RJIL-18-3-26-CP,RJIL181225,1,0.01,RJIL181225
BSE,bse_cm,BHEL191225,730821,D,BHEL-16-1-26-CP,BHEL191225,1,0.01,BHEL191225
BSE,bse_cm,BFL191225,730822,D,BFL-22-1-26-CP,BFL191225,1,0.01,BFL191225
BSE,bse_cm,BFL191225A,730823,D,BFL-16-3-26-CP,BFL191225A,1,0.01,BFL191225A
BSE,bse_cm,ABLB191225,730824,D,ABLBL-18-3-26-CP,ABLB191225,1,0.01,ABLB191225
BSE,bse_cm,NFL191225,730825,D,NFL-16-6-26-CP,NFL191225,1,0.01,NFL191225
BSE,bse_cm,MMFL191225,730826,D,MMFL-26-06-26-CP,MMFL191225,1,0.01,MMFL191225
BSE,bse_cm,IFPL191225,730827,D,IFPL-12-11-26-CP,IFPL191225,1,0.01,IFPL191225
BSE,bse_cm,BGHP221225,730828,D,BGHPL-23-06-26-CP,BGHP221225,1,0.01,BGHP221225
BSE,bse_cm,IHPL221225,730829,D,IHPL-23-3-26-CP,IHPL221225,1,0.01,IHPL221225
BSE,bse_cm,DSPF191225,730830,D,DSPFPL-20-3-26-CP,DSPF191225,1,0.01,DSPF191225
BSE,bse_cm,DSPF221225,730831,D,DSPFPL-23-3-26-CP,DSPF221225,1,0.01,DSPF221225
BSE,bse_cm,THDC191225,730832,D,THDCL-20-3-26-CP,THDC191225,1,0.01,THDC191225
BSE,bse_cm,BFSL191225,730833,D,BFSL-20-3-26-CP,BFSL191225,1,0.01,BFSL191225
BSE,bse_cm,RJIL191225,730834,D,RJIL-20-3-26-CP,RJIL191225,1,0.01,RJIL191225
BSE,bse_cm,VCL191225,730835,D,VCL-15-06-26-CP,VCL191225,1,0.01,VCL191225
BSE,bse_cm,RRVL191225,730836,D,RRVL-20-3-26-CP,RRVL191225,1,0.01,RRVL191225
BSE,bse_cm,BFSL221225,730837,D,BFSL-23-3-26-CP,BFSL221225,1,0.01,BFSL221225
BSE,bse_cm,SBI221225,730838,D,SBICAPSL-23-03-26-CP,SBI221225,1,0.01,SBI221225
BSE,bse_cm,THDC221225,730839,D,THDC-23-3-26-CP,THDC221225,1,0.01,THDC221225
BSE,bse_cm,MRHF231225,730840,D,MRHFL-10-03-26-CP,MRHF231225,1,0.01,MRHF231225
BSE,bse_cm,JBC231225,730841,D,JBC-22-6-26-CP,JBC231225,1,0.01,JBC231225
BSE,bse_cm,OWL221225,730842,D,360OWL-26-3-26-CP,OWL221225,1,0.01,OWL221225
BSE,bse_cm,BFL221225,730843,D,BFL-23-3-26-CP,BFL221225,1,0.01,BFL221225
BSE,bse_cm,NACL-RE,751067,E,NACL Industries Limited,NACL-RE,1,0.01,NACL-RE
BSE,bse_cm,TILAK-RE2,751068,E,Tilak Ventures Limited,TILAK-RE2,1,0.01,TILAK-RE2
BSE,bse_cm,1018GOI26,800123,D,10.18% GOI 2026,1018GOI26,1,0.05,1018GOI26
BSE,bse_cm,0795GOI32,800145,D,7.95% GOI 2032,0795GOI32,1,0.05,0795GOI32
BSE,bse_cm,826GS2027,800148,D,8.26% CENTRAL GOVT 2027,826GS2027,1,0.05,826GS2027
BSE,bse_cm,832GS2032,800157,D,832GOI2032,832GS2032,1,0.05,832GS2032
BSE,bse_cm,833GS2036,800158,D,833GOI2036,833GS2036,1,0.05,833GS2036
BSE,bse_cm,683GS2039,800159,D,638GOI2039,683GS2039,1,0.01,683GS2039
BSE,bse_cm,83GS2040,800160,D,830GOI2040,83GS2040,1,0.05,83GS2040
BSE,bse_cm,883GS2041,800161,D,883GOI2041,883GS2041,1,0.05,883GS2041
BSE,bse_cm,83GS2042,800162,D,830GOI2042,83GS2042,1,0.05,83GS2042
BSE,bse_cm,923GS2043,800163,D,923GOI2043,923GS2043,1,0.01,923GS2043
BSE,bse_cm,824GS2027,800164,D,824GOI2027,824GS2027,1,0.05,824GS2027
BSE,bse_cm,833GS2026,800172,D,833GOI2026,833GS2026,1,0.05,833GS2026
BSE,bse_cm,828GS2027,800173,D,828GOI2027,828GS2027,1,0.05,828GS2027
BSE,bse_cm,601GS2028,800174,D,601GOI2028,601GS2028,1,0.01,601GS2028
BSE,bse_cm,613GS2028,800175,D,613GOI2028,613GS2028,1,0.05,613GS2028
BSE,bse_cm,897GS2030,800176,D,897GOI2030,897GS2030,1,0.05,897GS2030
BSE,bse_cm,92GS2030,800177,D,920GOI2030,92GS2030,1,0.05,92GS2030
BSE,bse_cm,828GS2032,800178,D,828GOI2032,828GS2032,1,0.05,828GS2032
BSE,bse_cm,833GS2032,800179,D,833GOI2032,833GS2032,1,0.01,833GS2032
BSE,bse_cm,75GS2034,800180,D,750GOI2034,75GS2034,1,0.05,75GS2034
BSE,bse_cm,74GS2035,800181,D,740GOI2035,74GS2035,1,0.05,74GS2035
BSE,bse_cm,824GS2033,800211,D,824GOI2033,824GS2033,1,0.05,824GS2033
BSE,bse_cm,1018GS2026,800212,D,1018GOI2026,1018GS2026,1,0.05,1018GS2026
BSE,bse_cm,815GS2026,800218,D,815GOI2026,815GS2026,1,0.05,815GS2026
BSE,bse_cm,86GS2028,800219,D,860GOI2028,86GS2028,1,0.01,86GS2028
BSE,bse_cm,795GS2032,800220,D,795GOI2032,795GS2032,1,0.05,795GS2032
BSE,bse_cm,FRBGOI2035,800239,D,FRBGOI2035,FRBGOI2035,1,0.01,FRBGOI2035
BSE,bse_cm,773GS2034,800241,D,773CG2034,773GS2034,1,0.01,773GS2034
BSE,bse_cm,759GS2026,800242,D,759CG2026,759GS2026,1,0.05,759GS2026
BSE,bse_cm,761GS2030,800243,D,761CG2030,761GS2030,1,0.01,761GS2030
BSE,bse_cm,759GS2029,800246,D,759CG2029,759GS2029,1,0.01,759GS2029
BSE,bse_cm,788GS2030,800247,D,788CG2030,788GS2030,1,0.05,788GS2030
BSE,bse_cm,813CG2045A,800249,D,813CG2045,813CG2045A,1,0.05,813CG2045A
BSE,bse_cm,772GS2055,800250,D,772CG2055,772GS2055,1,0.05,772GS2055
BSE,bse_cm,817GS2044,800257,D,817GOI2044,817GS2044,1,0.05,817GS2044
BSE,bse_cm,697GS2026,800260,D,697GOI2026,697GS2026,1,0.01,697GS2026
BSE,bse_cm,679GS2029,800261,D,679GOI2029,679GS2029,1,0.05,679GS2029
BSE,bse_cm,657GS2033,800262,D,657GOI2033,657GS2033,1,0.05,657GS2033
BSE,bse_cm,706GS2046,800263,D,706GOI2046,706GS2046,1,0.01,706GS2046
BSE,bse_cm,662GS2051,800264,D,662GOI2051,662GS2051,1,0.01,662GS2051
BSE,bse_cm,679GS2027,800266,D,679GOI2027,679GS2027,1,0.05,679GS2027
BSE,bse_cm,795GOI2026,800267,D,795GOI2026,795GOI2026,1,0.05,795GOI2026
BSE,bse_cm,668GS2031,800272,D,668GOI2031,668GS2031,1,0.01,668GS2031
BSE,bse_cm,SGBJAN26,800282,D,SOVEREIGN GOLD BOND 2018 SERIE,SGBJAN26,1,0.01,SGBJAN26
BSE,bse_cm,8GOI2026,800283,D,8GOI2026,8GOI2026,1,0.05,8GOI2026
BSE,bse_cm,717GS2028,800286,D,717GOI2028,717GS2028,1,0.05,717GS2028
BSE,bse_cm,SGBMAY26,800287,D,SOVEREIGN GOLD BOND 2019 SERIE,SGBMAY26,1,0.01,SGBMAY26
BSE,bse_cm,SGBOCT26,800288,D,SOVEREIGN GOLD BOND 2019 SERIE,SGBOCT26,1,0.01,SGBOCT26
BSE,bse_cm,SGBNOV26,800289,D,SOVEREIGN GOLD BOND 2019 SERIE,SGBNOV26,1,0.01,SGBNOV26
BSE,bse_cm,SGBDEC26,800290,D,SOVEREIGN GOLD BOND 2019 SERIE,SGBDEC26,1,0.01,SGBDEC26
BSE,bse_cm,SGBJAN27,800291,D,SOVEREIGN GOLD BOND 2019 SERIE,SGBJAN27,1,0.01,SGBJAN27
BSE,bse_cm,SGBFEB27,800292,D,SOVERIEGN GOLD BOND 2019 SERIE,SGBFEB27,1,0.01,SGBFEB27
BSE,bse_cm,895FCI29,800293,D,895FCI29,895FCI29,1,0.01,895FCI29
BSE,bse_cm,757GS2033,800294,D,757GOI2033,757GS2033,1,0.05,757GS2033
BSE,bse_cm,SGBJUN27,800295,D,SOVEREIGN GOLD BOND 2019-20 SE,SGBJUN27,1,0.01,SGBJUN27
BSE,bse_cm,SGBJUL27,800296,D,SOVEREIGN GOLD BOND 2019-20 SE,SGBJUL27,1,0.01,SGBJUL27
BSE,bse_cm,SGBAUG27,800297,D,SOVEREIGN GOLD BOND 2019-20 SE,SGBAUG27,1,0.01,SGBAUG27
BSE,bse_cm,769GS2043,800298,D,769GOI2043,769GS2043,1,0.05,769GS2043
BSE,bse_cm,772GS2049,800299,D,772GOI2049,772GS2049,1,0.05,772GS2049
BSE,bse_cm,763GS2059,800300,D,763GOI2059,763GS2059,1,0.05,763GS2059
BSE,bse_cm,SGBSEP27,800301,D,Sovereign Gold Bonds 2019-20 S,SGBSEP27,1,0.01,SGBSEP27
BSE,bse_cm,SGBOCT27,800302,D,Sovereign Gold Bonds 2019 - 20,SGBOCT27,1,0.01,SGBOCT27
BSE,bse_cm,SGBOCT27VI,800303,D,Sovereign Gold Bonds 2019-20 S,SGBOCT27VI,1,0.01,SGBOCT27VI
BSE,bse_cm,762GS2039,800304,D,762GOI2039,762GS2039,1,0.05,762GS2039
BSE,bse_cm,727GS2026,800309,D,727GOI2026,727GS2026,1,0.05,727GS2026
BSE,bse_cm,726GS2029,800310,D,726GOI2029,726GS2029,1,0.05,726GS2029
BSE,bse_cm,645GS2029,800311,D,645GOI2029,645GS2029,1,0.05,645GS2029
BSE,bse_cm,SGBDC27VII,800312,D,Sovereign Gold Bonds 2019-20 S,SGBDC27VII,1,0.01,SGBDC27VII
BSE,bse_cm,SGBJ28VIII,800313,D,Sovereign Gold Bonds 2019-20 S,SGBJ28VIII,1,0.01,SGBJ28VIII
BSE,bse_cm,SGBFEB28IX,800314,D,Sovereign Gold Bonds 2019-20 S,SGBFEB28IX,1,0.01,SGBFEB28IX
BSE,bse_cm,SGBMAR28X,800315,D,Sovereign Gold Bonds 2019-20 S,SGBMAR28X,1,0.01,SGBMAR28X
BSE,bse_cm,719GS2060,800316,D,719GOI2060,719GS2060,1,0.01,719GS2060
BSE,bse_cm,716GS2050,800317,D,716GOI2050,716GS2050,1,0.01,716GS2050
BSE,bse_cm,SGBAPR28I,800318,D,Sovereign Gold Bonds 2020-21 S,SGBAPR28I,1,0.01,SGBAPR28I
BSE,bse_cm,579GS2030,800319,D,579GOI2030,579GS2030,1,0.01,579GS2030
BSE,bse_cm,SGBMAY28,800320,D,Sovereign Gold Bonds 2020-21 S,SGBMAY28,1,0.01,SGBMAY28
BSE,bse_cm,SGBJUN28,800322,D,Sovereign Gold Bonds 2020-21 S,SGBJUN28,1,0.01,SGBJUN28
BSE,bse_cm,619GS2034,800323,D,619GOI2034,619GS2034,1,0.01,619GS2034
BSE,bse_cm,SGBJUL28IV,800324,D,Sovereign Gold Bond 2020-21 IV,SGBJUL28IV,1,0.01,SGBJUL28IV
BSE,bse_cm,SGBAUG28V,800325,D,Sovereign Gold Bonds 2020-21 V,SGBAUG28V,1,0.01,SGBAUG28V
BSE,bse_cm,68GS2060,800326,D,68GOI2060,68GS2060,1,0.01,68GS2060
BSE,bse_cm,SGBSEP28VI,800327,D,Sovereign Gold Bonds 2020-21 S,SGBSEP28VI,1,0.01,SGBSEP28VI
BSE,bse_cm,SGBOC28VII,800328,D,Sovereign Gold Bonds 2020-21 S,SGBOC28VII,1,0.01,SGBOC28VII
BSE,bse_cm,SGBN28VIII,800329,D,Sovereign Gold Bonds 2020-21 S,SGBN28VIII,1,0.01,SGBN28VIII
BSE,bse_cm,667GS2050,800330,D,667GOI2050,667GS2050,1,0.01,667GS2050
BSE,bse_cm,SGBJAN29IX,800331,D,SGB 2020-21 Series IX,SGBJAN29IX,1,0.01,SGBJAN29IX
BSE,bse_cm,SGBJAN29X,800332,D,Sovereign Gold Bonds 2021-21 S,SGBJAN29X,1,0.01,SGBJAN29X
BSE,bse_cm,SGBFEB29XI,800333,D,SGB 2020-21 SERIES XI,SGBFEB29XI,1,0.01,SGBFEB29XI
BSE,bse_cm,676GS2061,800334,D,676GOI2061,676GS2061,1,0.01,676GS2061
BSE,bse_cm,SGBMR29XII,800339,D,SGB 2020-21 Series XII,SGBMR29XII,1,0.01,SGBMR29XII
BSE,bse_cm,SGBMAY29I,800340,D,SGB 2021-22 Series I,SGBMAY29I,1,0.01,SGBMAY29I
BSE,bse_cm,SGBJUN29II,800341,D,SGB 2021-22 Series II,SGBJUN29II,1,0.01,SGBJUN29II
BSE,bse_cm,SGBJU29III,800342,D,Sovereign Gold Bonds 2021-22  ,SGBJU29III,1,0.01,SGBJU29III
BSE,bse_cm,GS020126C,800354,D,GS02JAN26C,GS020126C,1,0.01,GS020126C
BSE,bse_cm,GS150626C,800355,D,GS15JUN26C,GS150626C,1,0.01,GS150626C
BSE,bse_cm,GS23JUN26C,800356,D,GS23JUN26C,GS23JUN26C,1,0.01,GS23JUN26C
BSE,bse_cm,GS02JUL26C,800357,D,GS02JUL26C,GS02JUL26C,1,0.01,GS02JUL26C
BSE,bse_cm,GS151226C,800358,D,GS15DEC26C,GS151226C,1,0.01,GS151226C
BSE,bse_cm,GS02JAN27C,800359,D,GS02JAN27C,GS02JAN27C,1,0.01,GS02JAN27C
BSE,bse_cm,GS12JUN27C,800360,D,GS12JUN27C,GS12JUN27C,1,0.01,GS12JUN27C
BSE,bse_cm,GS02JUL27C,800361,D,GS02JUL27C,GS02JUL27C,1,0.01,GS02JUL27C
BSE,bse_cm,GS12DEC27C,800362,D,GS12DEC27C,GS12DEC27C,1,0.01,GS12DEC27C
BSE,bse_cm,GS02JAN28C,800363,D,GS02JAN28C,GS02JAN28C,1,0.01,GS02JAN28C
BSE,bse_cm,GS12JUN28C,800364,D,GS12JUN28C,GS12JUN28C,1,0.01,GS12JUN28C
BSE,bse_cm,GS02JUL28C,800365,D,GS02JUL28C,GS02JUL28C,1,0.01,GS02JUL28C
BSE,bse_cm,GS12DEC28C,800366,D,GS12DEC28C,GS12DEC28C,1,0.01,GS12DEC28C
BSE,bse_cm,SGBJUL29IV,800367,D,Sovereign Gold Bond Series IV ,SGBJUL29IV,1,0.01,SGBJUL29IV
BSE,bse_cm,GS17JUN26C,800376,D,GS17JUN26C,GS17JUN26C,1,0.01,GS17JUN26C
BSE,bse_cm,GS17DEC26C,800377,D,GS17DEC26C,GS17DEC26C,1,0.01,GS17DEC26C
BSE,bse_cm,GS220830C,800378,D,GS22AUG30C,GS220830C,1,0.01,GS220830C
BSE,bse_cm,GS220230C,800379,D,GS22FEB30C,GS220230C,1,0.01,GS220230C
BSE,bse_cm,GS02JAN36C,800380,D,GS02JAN36C,GS02JAN36C,1,0.01,GS02JAN36C
BSE,bse_cm,GS02JUL36C,800381,D,GS02JUL36C,GS02JUL36C,1,0.01,GS02JUL36C
BSE,bse_cm,GS02JUL40C,800382,D,GS02JUL40C,GS02JUL40C,1,0.01,GS02JUL40C
BSE,bse_cm,GS220840C,800383,D,GS22AUG40C,GS220840C,1,0.01,GS220840C
BSE,bse_cm,GS22FEB41C,800384,D,GS22FEB41C,GS22FEB41C,1,0.01,GS22FEB41C
BSE,bse_cm,SGBAUG29V,800385,D,Sovereign Gold Bonds 2021-22 S,SGBAUG29V,1,0.01,SGBAUG29V
BSE,bse_cm,SGBSEP29VI,800386,D,Sovereign Gold Bonds 2021-22 S,SGBSEP29VI,1,0.01,SGBSEP29VI
BSE,bse_cm,GS15DEC29C,800387,D,GS15DEC29C,GS15DEC29C,1,0.01,GS15DEC29C
BSE,bse_cm,GS17DEC29C,800388,D,GS17DEC29C,GS17DEC29C,1,0.01,GS17DEC29C
BSE,bse_cm,GS15JUN30C,800389,D,GS15JUN30C,GS15JUN30C,1,0.01,GS15JUN30C
BSE,bse_cm,GS17JUN30C,800391,D,GS17JUN30C,GS17JUN30C,1,0.01,GS17JUN30C
BSE,bse_cm,GS15DEC30C,800392,D,GS15DEC30C,GS15DEC30C,1,0.01,GS15DEC30C
BSE,bse_cm,GS17DEC30C,800393,D,GS17DEC30C,GS17DEC30C,1,0.01,GS17DEC30C
